모텔명,영암왕인문화축제,화순고인돌과함께하는국화향연,정남진장흥물축제,뱀부페스티벌,황룡강가을꽃축제,영광불갑산상사화축제,순천푸드앤아트페스티벌,곡성세계장미축제,대한민국국향대전,목포항구축제,국제남도음식문화큰잔치,황룡강(洪)길동무꽃길축제,함평나비대축제,해남미남축제,월출산국화축제,명량대첩축제,진도신비의바닷길축제,대한민국마한문화제,영광법성포단오제,무안연꽃축제,무안YD페스티벌,황토갯벌축제,섬겨울꽃축제,섬튤립축제,담양산타축제,청산도슬로걷기축제,진도개페스티벌,고흥유자석류축제,꽃무릇큰잔치,청정완도가을섬여행,고흥우주항공축제,곡성심청어린이대축제,마한축제,영암무화과축제,대한민국난명품대제전,녹동바다불꽃축제,섬수국축제,천년나주목읍성문화축제,곡성아이스크림페스티벌,백양단풍축제,땅끝매화축제,송호해변여름축제,구례자연드림뮤직페스티벌,회령포문화축제,진도문화예술제,용면추월산벚꽃축제,지리산남악제및군민의날행사,화엄음악제,오시아노뮤직페스티벌,구례동편소리축제,고서포도축제,장흥표고버섯축제,적벽문화축제,지리산피아골단풍축제,장평명품호두축제,축령산편백산소축제,백운산국사봉철쭉축제,유달산봄축제,여수영취산진달래체험행사,광양전어축제,광양K-POP슈퍼페스티벌,여수밤바다불꽃축제,여수거북선축제,거문도백도은빛바다체험행사,광양동백축제,여수동동북축제,완도장보고수산물축제,광양매화축제,영광찰보리문화축제,여수여자만갯벌노을체험행사,영산포홍어축제,여수향일암일출제,어울림음악회,광양전통숯불구이축제,구례300리벚꽃축제,무안겨울숭어축제,운주문화축제,보성다향대축제,서편제보성소리축제,율포해변불꽃축제,보성전어축제,벌교꼬막&문학축제,보성차밭빛축제,봄꽃과함께하는화순고인돌축제,화순캠핑뮤직페스티벌,화순고인돌별빛소나타,동구리호수공원봄축제,정남진장흥키조개축제,한여름밤의별빛달빛축제,강진청자축제,강진성전월출산봄소풍가는날,강진금곡사벚꽃삼십리길축제,전라병영성축제,마량미항찰전어축제,강진만춤추는갈대축제,달마고도힐링축제,땅끝해남어린이공룡대축제,땅끝해넘이해맞이축제,구례산수유꽃축제,백아산철쭉제
담양 메타펜션,81242.0,44253.0,87923.0,2918.0,28053.0,60761.0,76617.0,37771.0,60335.0,93902.0,113099.0,27744.0,60670.0,110776.0,74306.0,123690.0,145421.0,63660.0,68397.0,79048.0,86662.0,84237.0,101205.0,111528.0,377.0,160273.0,135787.0,121289.0,57412.0,139191.0,143547.0,38722.0,63660.0,93554.0,59125.0,134096.0,145473.0,47496.0,37492.0,21989.0,111146.0,138363.0,57576.0,113986.0,136261.0,12124.0,143547.0,65721.0,121579.0,64038.0,15321.0,74491.0,33869.0,85634.0,75980.0,36748.0,96477.0,95262.0,106477.0,100823.0,93731.0,112461.0,113099.0,,87033.0,105137.0,140505.0,95789.0,67173.0,98336.0,51092.0,136366.0,38975.0,80938.0,62759.0,86835.0,56000.0,83948.0,77248.0,89757.0,89792.0,82273.0,83948.0,44253.0,44253.0,44253.0,36611.0,96412.0,1873.0,108684.0,79788.0,89089.0,83501.0,115619.0,93752.0,132118.0,115968.0,140342.0,57919.0,28776.0
담양 JK쉼펜션,87434.0,50445.0,94115.0,7866.0,33464.0,66172.0,82083.0,41448.0,65746.0,98385.0,118565.0,33155.0,66081.0,116968.0,80498.0,128173.0,149904.0,68569.0,70696.0,83531.0,91145.0,89648.0,106616.0,116939.0,7900.0,166465.0,140270.0,126755.0,62823.0,145383.0,149013.0,42399.0,68569.0,98037.0,64536.0,139562.0,150884.0,52907.0,41169.0,23855.0,116055.0,144555.0,61253.0,120178.0,140744.0,5746.0,149013.0,69398.0,126062.0,67715.0,21513.0,80683.0,40061.0,89311.0,82172.0,38614.0,101943.0,99745.0,111943.0,106289.0,99197.0,117927.0,118565.0,,90547.0,110603.0,146697.0,99466.0,72584.0,103802.0,56503.0,141832.0,44386.0,86404.0,66436.0,92246.0,62192.0,90140.0,83440.0,95949.0,95984.0,87739.0,90140.0,50445.0,50445.0,50445.0,42803.0,102604.0,8405.0,114876.0,85980.0,95281.0,89693.0,121811.0,99944.0,138310.0,122160.0,146534.0,61596.0,34242.0
담양 반딧불펜션,88733.0,51223.0,94938.0,9077.0,33760.0,66512.0,83825.0,43966.0,66086.0,98725.0,120307.0,33495.0,66421.0,117746.0,81276.0,128513.0,150244.0,68909.0,66723.0,83871.0,91485.0,89988.0,106956.0,117279.0,9111.0,167243.0,140610.0,128497.0,63163.0,146161.0,150755.0,44917.0,68909.0,98377.0,64876.0,141304.0,151224.0,53247.0,43687.0,18804.0,116395.0,145333.0,63771.0,120956.0,141084.0,10157.0,150755.0,71916.0,126402.0,70233.0,22291.0,81461.0,40839.0,91829.0,82950.0,34641.0,103685.0,100085.0,113685.0,108031.0,100939.0,119669.0,120307.0,,94241.0,112345.0,147475.0,101984.0,70241.0,105544.0,56843.0,143574.0,44726.0,88146.0,68954.0,92586.0,62970.0,90918.0,84218.0,96727.0,96784.0,89481.0,90918.0,51223.0,51223.0,51223.0,43581.0,103382.0,9616.0,115654.0,86758.0,96059.0,90471.0,122589.0,100722.0,139088.0,123459.0,147312.0,64114.0,35984.0
담양 산토리니펜션,81237.0,44248.0,87918.0,2913.0,28048.0,60756.0,76612.0,37766.0,60330.0,93897.0,113094.0,27739.0,60665.0,110771.0,74301.0,123685.0,145416.0,63655.0,68392.0,79043.0,86657.0,84232.0,101200.0,111523.0,372.0,160268.0,135782.0,121284.0,57407.0,139186.0,143542.0,38717.0,63655.0,93549.0,59120.0,134091.0,145468.0,47491.0,37487.0,21984.0,111141.0,138358.0,57571.0,113981.0,136256.0,12119.0,143542.0,65716.0,121574.0,64033.0,15316.0,74486.0,33864.0,85629.0,75975.0,36743.0,96472.0,95257.0,106472.0,100818.0,93726.0,112456.0,113094.0,,87028.0,105132.0,140500.0,95784.0,67168.0,98331.0,51087.0,136361.0,38970.0,80933.0,62754.0,86830.0,55995.0,83943.0,77243.0,89752.0,89787.0,82268.0,83943.0,44248.0,44248.0,44248.0,36606.0,96407.0,1868.0,108679.0,79783.0,89084.0,83496.0,115614.0,93747.0,132113.0,115963.0,140337.0,57914.0,28771.0
담양 소나무펜션,82011.0,45022.0,88692.0,2443.0,28261.0,60969.0,78734.0,39306.0,60543.0,93182.0,115216.0,27952.0,60878.0,111545.0,75075.0,122970.0,144701.0,63366.0,67900.0,78328.0,85942.0,84445.0,101413.0,111736.0,2477.0,161042.0,135067.0,123406.0,57620.0,139960.0,145664.0,40257.0,63366.0,92834.0,59333.0,136213.0,145681.0,47704.0,39027.0,21059.0,110852.0,139132.0,59111.0,114755.0,135541.0,9419.0,145664.0,67256.0,120859.0,65573.0,16090.0,75260.0,34638.0,87169.0,76749.0,35818.0,98594.0,94542.0,108594.0,102940.0,95848.0,114578.0,115216.0,,89150.0,107254.0,141274.0,97324.0,67381.0,100453.0,51300.0,138483.0,39183.0,83055.0,64294.0,87043.0,56769.0,84717.0,78017.0,90526.0,90561.0,84390.0,84717.0,45022.0,45022.0,45022.0,37380.0,97181.0,2982.0,109453.0,80557.0,89858.0,84270.0,116388.0,94521.0,132887.0,116737.0,141111.0,59454.0,30893.0
담양 라라345펜션,86057.0,49068.0,92783.0,7733.0,32868.0,65576.0,77564.0,35266.0,65150.0,98717.0,114046.0,32559.0,65485.0,115591.0,79121.0,128505.0,150236.0,68475.0,73212.0,83863.0,91477.0,89052.0,106020.0,116343.0,5341.0,165088.0,140602.0,122236.0,62227.0,144006.0,144494.0,36217.0,68475.0,98369.0,63940.0,135043.0,150288.0,52311.0,34987.0,26804.0,115961.0,143178.0,55071.0,118801.0,141076.0,9363.0,144494.0,63216.0,126394.0,61533.0,20136.0,79306.0,38740.0,83129.0,80795.0,41563.0,97424.0,100077.0,107424.0,101770.0,94678.0,113408.0,114046.0,,84291.0,106084.0,145320.0,93284.0,71988.0,99283.0,55907.0,137313.0,43790.0,81885.0,60254.0,91650.0,60815.0,88763.0,82063.0,94572.0,94629.0,83220.0,88763.0,49068.0,49068.0,49068.0,41426.0,101227.0,6688.0,113499.0,84603.0,93904.0,88316.0,120434.0,98567.0,136933.0,120783.0,145157.0,55414.0,29723.0
"화순 더휴일(2층독채,개별풀장)",71031.0,24954.0,66180.0,32023.0,46141.0,66723.0,59835.0,45155.0,60451.0,83616.0,96317.0,45832.0,60786.0,100565.0,64095.0,113404.0,135135.0,53374.0,82181.0,68762.0,76376.0,84727.0,99770.0,112018.0,32429.0,145417.0,125501.0,95733.0,63373.0,124335.0,117991.0,45408.0,53374.0,83268.0,59241.0,108540.0,134621.0,39309.0,43816.0,50356.0,100860.0,128152.0,64296.0,92198.0,125975.0,42721.0,117991.0,70750.0,111293.0,64823.0,19058.0,59182.0,4047.0,86644.0,54192.0,55633.0,79695.0,84976.0,89695.0,84041.0,76949.0,95679.0,96317.0,,70251.0,88355.0,125649.0,93196.0,73135.0,81554.0,42411.0,119584.0,53746.0,64156.0,62559.0,87325.0,38449.0,61476.0,54300.0,67285.0,67320.0,56717.0,61476.0,24954.0,24954.0,24954.0,12762.0,73940.0,31952.0,93828.0,69577.0,78878.0,70605.0,100763.0,81372.0,121907.0,105757.0,130131.0,65782.0,17932.0
장성 더힐링나인풀빌라,83069.0,54003.0,95116.0,35561.0,10960.0,46972.0,105888.0,68854.0,52948.0,89456.0,142370.0,11305.0,53367.0,116140.0,76407.0,121139.0,142870.0,63245.0,42437.0,78207.0,86595.0,68020.0,96519.0,96283.0,37134.0,165637.0,133236.0,139988.0,43764.0,144555.0,162246.0,69107.0,63245.0,91003.0,52486.0,152795.0,138381.0,47364.0,67515.0,23323.0,110731.0,143727.0,87995.0,121134.0,133710.0,40053.0,162246.0,98818.0,119028.0,96093.0,38809.0,79855.0,59335.0,117914.0,87813.0,1115.0,125748.0,90300.0,135748.0,130094.0,123002.0,141732.0,142370.0,,116304.0,134408.0,145869.0,127196.0,43188.0,127607.0,51179.0,165637.0,24188.0,110209.0,93829.0,67664.0,64890.0,95781.0,89081.0,101590.0,101625.0,102371.0,95781.0,54003.0,54003.0,54003.0,48444.0,108245.0,36198.0,114048.0,85152.0,94453.0,88865.0,120983.0,99116.0,137482.0,117795.0,145706.0,89481.0,59443.0
곡성 강변스케치펜션,114791.0,69546.0,94697.0,48261.0,69955.0,98922.0,42371.0,9736.0,96720.0,127451.0,73901.0,69646.0,97055.0,133758.0,107855.0,157239.0,178970.0,97209.0,107842.0,112597.0,120211.0,120622.0,137590.0,147913.0,45604.0,172414.0,169336.0,98153.0,95573.0,151332.0,120411.0,8578.0,97209.0,127103.0,95510.0,110960.0,178456.0,81978.0,9878.0,66964.0,141618.0,160156.0,24086.0,116614.0,169810.0,52408.0,120411.0,24913.0,155128.0,19213.0,45856.0,98105.0,49957.0,40807.0,85112.0,76375.0,55865.0,128811.0,67279.0,60211.0,53119.0,73263.0,73901.0,,41454.0,65592.0,152646.0,50784.0,105334.0,60197.0,85574.0,97168.0,79585.0,43606.0,17417.0,123220.0,80517.0,79772.0,72596.0,85581.0,85638.0,59137.0,79772.0,69546.0,69546.0,69546.0,60309.0,92236.0,47216.0,122345.0,113337.0,109994.0,105208.0,129280.0,109889.0,150113.0,145797.0,161881.0,25572.0,36881.0
담양 메이플펜션,93443.0,56454.0,100124.0,13875.0,36165.0,72181.0,88092.0,42077.0,71755.0,104394.0,124574.0,36167.0,72090.0,122977.0,86507.0,134182.0,155913.0,74578.0,69128.0,89540.0,97154.0,95657.0,112625.0,122948.0,13909.0,172474.0,146279.0,132764.0,68832.0,151392.0,155022.0,43028.0,74578.0,104046.0,70545.0,145571.0,156893.0,58916.0,41798.0,21209.0,122064.0,150564.0,62563.0,126187.0,146753.0,2271.0,155022.0,70708.0,132071.0,69025.0,27522.0,86692.0,46070.0,90621.0,88181.0,37046.0,105513.0,105754.0,117952.0,109859.0,102767.0,123936.0,124574.0,,91102.0,116612.0,152706.0,100776.0,72646.0,109811.0,62512.0,147841.0,50162.0,92413.0,67065.0,98255.0,68201.0,96149.0,89449.0,101958.0,101993.0,93748.0,96149.0,56454.0,56454.0,56454.0,48812.0,108613.0,14414.0,120885.0,91989.0,101290.0,95702.0,127820.0,105953.0,144319.0,128169.0,152543.0,62225.0,40251.0
화순 더휴일캐슬펜션 (신축),71090.0,25013.0,66239.0,32082.0,46200.0,66782.0,59894.0,45214.0,60510.0,83675.0,96376.0,45891.0,60845.0,100624.0,64154.0,113463.0,135194.0,53433.0,82240.0,68821.0,76435.0,84786.0,99829.0,112077.0,32488.0,145476.0,125560.0,95792.0,63432.0,124394.0,118050.0,45467.0,53433.0,83327.0,59300.0,108599.0,134680.0,39368.0,43875.0,50415.0,100919.0,128211.0,64355.0,92257.0,126034.0,42780.0,118050.0,70809.0,111352.0,64882.0,19117.0,59241.0,4106.0,86703.0,54251.0,55692.0,79754.0,85035.0,89754.0,84100.0,77008.0,95738.0,96376.0,,70310.0,88414.0,125708.0,93255.0,73194.0,81613.0,42470.0,119643.0,53805.0,64215.0,62618.0,87384.0,38508.0,61535.0,54359.0,67344.0,67379.0,56776.0,61535.0,25013.0,25013.0,25013.0,12821.0,73999.0,32011.0,93887.0,69636.0,78937.0,70664.0,100822.0,81431.0,121966.0,105816.0,130190.0,65841.0,17991.0
담양 정원펜션,86122.0,49133.0,92848.0,7798.0,32933.0,65641.0,77629.0,35331.0,65215.0,98782.0,114111.0,32624.0,65550.0,115656.0,79186.0,128570.0,150301.0,68540.0,73277.0,83928.0,91542.0,89117.0,106085.0,116408.0,5406.0,165153.0,140667.0,122301.0,62292.0,144071.0,144559.0,36282.0,68540.0,98434.0,64005.0,135108.0,150353.0,52376.0,35052.0,26869.0,116026.0,143243.0,55136.0,118866.0,141141.0,9282.0,144559.0,63281.0,126459.0,61598.0,20201.0,79371.0,38805.0,83194.0,80860.0,41628.0,97489.0,100142.0,107489.0,101835.0,94743.0,113473.0,114111.0,,84356.0,106149.0,145385.0,93349.0,72053.0,99348.0,55972.0,137378.0,43855.0,81950.0,60319.0,91715.0,60880.0,88828.0,82128.0,94637.0,94694.0,83285.0,88828.0,49133.0,49133.0,49133.0,41491.0,101292.0,6753.0,113564.0,84668.0,93969.0,88381.0,120499.0,98632.0,136998.0,120848.0,145222.0,55479.0,29788.0
담양 풀꽃펜션,86057.0,49068.0,92783.0,7733.0,32868.0,65576.0,77564.0,35266.0,65150.0,98717.0,114046.0,32559.0,65485.0,115591.0,79121.0,128505.0,150236.0,68475.0,73212.0,83863.0,91477.0,89052.0,106020.0,116343.0,5341.0,165088.0,140602.0,122236.0,62227.0,144006.0,144494.0,36217.0,68475.0,98369.0,63940.0,135043.0,150288.0,52311.0,34987.0,26804.0,115961.0,143178.0,55071.0,118801.0,141076.0,9363.0,144494.0,63216.0,126394.0,61533.0,20136.0,79306.0,38740.0,83129.0,80795.0,41563.0,97424.0,100077.0,107424.0,101770.0,94678.0,113408.0,114046.0,,84291.0,106084.0,145320.0,93284.0,71988.0,99283.0,55907.0,137313.0,43790.0,81885.0,60254.0,91650.0,60815.0,88763.0,82063.0,94572.0,94629.0,83220.0,88763.0,49068.0,49068.0,49068.0,41426.0,101227.0,6688.0,113499.0,84603.0,93904.0,88316.0,120434.0,98567.0,136933.0,120783.0,145157.0,55414.0,29723.0
담양 생폴드방스펜션,81450.0,44461.0,88131.0,3126.0,28261.0,60969.0,76825.0,37979.0,60543.0,94110.0,113307.0,27952.0,60878.0,110984.0,74514.0,123898.0,145629.0,63868.0,68605.0,79256.0,86870.0,84445.0,101413.0,111736.0,585.0,160481.0,135995.0,121497.0,57620.0,139399.0,143755.0,38930.0,63868.0,93762.0,59333.0,134304.0,145681.0,47704.0,37700.0,22197.0,111354.0,138571.0,57784.0,114194.0,136469.0,12332.0,143755.0,65929.0,121787.0,64246.0,15529.0,74699.0,34077.0,85842.0,76188.0,36956.0,96685.0,95470.0,106685.0,101031.0,93939.0,112669.0,113307.0,,87241.0,105345.0,140713.0,95997.0,67381.0,98544.0,51300.0,136574.0,39183.0,81146.0,62967.0,87043.0,56208.0,84156.0,77456.0,89965.0,90000.0,82481.0,84156.0,44461.0,44461.0,44461.0,36819.0,96620.0,2081.0,108892.0,79996.0,89297.0,83709.0,115827.0,93960.0,132326.0,116176.0,140550.0,58127.0,28984.0
담양 씨엘펜션,81450.0,44461.0,88131.0,3126.0,28261.0,60969.0,76825.0,37979.0,60543.0,94110.0,113307.0,27952.0,60878.0,110984.0,74514.0,123898.0,145629.0,63868.0,68605.0,79256.0,86870.0,84445.0,101413.0,111736.0,585.0,160481.0,135995.0,121497.0,57620.0,139399.0,143755.0,38930.0,63868.0,93762.0,59333.0,134304.0,145681.0,47704.0,37700.0,22197.0,111354.0,138571.0,57784.0,114194.0,136469.0,12332.0,143755.0,65929.0,121787.0,64246.0,15529.0,74699.0,34077.0,85842.0,76188.0,36956.0,96685.0,95470.0,106685.0,101031.0,93939.0,112669.0,113307.0,,87241.0,105345.0,140713.0,95997.0,67381.0,98544.0,51300.0,136574.0,39183.0,81146.0,62967.0,87043.0,56208.0,84156.0,77456.0,89965.0,90000.0,82481.0,84156.0,44461.0,44461.0,44461.0,36819.0,96620.0,2081.0,108892.0,79996.0,89297.0,83709.0,115827.0,93960.0,132326.0,116176.0,140550.0,58127.0,28984.0
담양 쁘띠까도펜션,86429.0,49440.0,93155.0,6861.0,32679.0,65387.0,80586.0,39147.0,64961.0,97600.0,117068.0,32370.0,65296.0,115963.0,79493.0,127388.0,149119.0,67784.0,70088.0,82746.0,90360.0,88863.0,105831.0,116154.0,6895.0,165460.0,139485.0,125258.0,62038.0,144378.0,147516.0,40098.0,67784.0,97252.0,63751.0,138065.0,150099.0,52122.0,38868.0,23247.0,115270.0,143550.0,58952.0,119173.0,139959.0,7031.0,147516.0,67097.0,125277.0,65414.0,20508.0,79678.0,39056.0,87010.0,81167.0,38006.0,100446.0,98960.0,110446.0,104792.0,97700.0,116430.0,117068.0,,88172.0,109106.0,145692.0,97165.0,71799.0,102305.0,55718.0,140335.0,43601.0,84907.0,64135.0,91461.0,61187.0,89135.0,82435.0,94944.0,95001.0,86242.0,89135.0,49440.0,49440.0,49440.0,41798.0,101599.0,7400.0,113871.0,84975.0,94276.0,88688.0,120806.0,98939.0,137305.0,121155.0,145529.0,59295.0,32745.0
담양 담양펜션(스테이),93489.0,56500.0,100170.0,13921.0,36241.0,72227.0,88138.0,42153.0,71801.0,104440.0,124620.0,36243.0,72136.0,123023.0,86553.0,134228.0,155959.0,74624.0,69204.0,89586.0,97200.0,95703.0,112671.0,122994.0,13955.0,172520.0,146325.0,132810.0,68878.0,151438.0,155068.0,43104.0,74624.0,104092.0,70591.0,145617.0,156939.0,58962.0,41874.0,21285.0,122110.0,150610.0,62639.0,126233.0,146799.0,2317.0,155068.0,70784.0,132117.0,69101.0,27568.0,86738.0,46116.0,90697.0,88227.0,37122.0,105589.0,105800.0,117998.0,109935.0,102843.0,123982.0,124620.0,,91178.0,116658.0,152752.0,100852.0,72722.0,109857.0,62558.0,147887.0,50238.0,92459.0,67141.0,98301.0,68247.0,96195.0,89495.0,102004.0,102039.0,93794.0,96195.0,56500.0,56500.0,56500.0,48858.0,108659.0,14460.0,120931.0,92035.0,101336.0,95748.0,127866.0,105999.0,144365.0,128215.0,152589.0,62301.0,40297.0
화순 더휴일풀빌라(2층 독채),71006.0,24929.0,66155.0,31998.0,46116.0,66698.0,59810.0,45130.0,60426.0,83591.0,96292.0,45807.0,60761.0,100540.0,64070.0,113379.0,135110.0,53349.0,82156.0,68737.0,76351.0,84702.0,99745.0,111993.0,32404.0,145392.0,125476.0,95708.0,63348.0,124310.0,117966.0,45383.0,53349.0,83243.0,59216.0,108515.0,134596.0,39284.0,43791.0,50331.0,100835.0,128127.0,64271.0,92173.0,125950.0,42696.0,117966.0,70725.0,111268.0,64798.0,19033.0,59157.0,4022.0,86619.0,54167.0,55608.0,79670.0,84951.0,89670.0,84016.0,76924.0,95654.0,96292.0,,70226.0,88330.0,125624.0,93171.0,73110.0,81529.0,42386.0,119559.0,53721.0,64131.0,62534.0,87300.0,38424.0,61451.0,54275.0,67260.0,67295.0,56692.0,61451.0,24929.0,24929.0,24929.0,12737.0,73915.0,31927.0,93803.0,69552.0,78853.0,70580.0,100738.0,81347.0,121882.0,105732.0,130106.0,65757.0,17907.0
곡성 좋은세상리조트글램핑펜션,109411.0,62386.0,87644.0,55855.0,77549.0,106516.0,37927.0,17330.0,99645.0,122810.0,71832.0,77240.0,99980.0,126705.0,102475.0,151215.0,172946.0,92568.0,115436.0,107956.0,115570.0,123921.0,138964.0,151212.0,53198.0,165361.0,163312.0,91100.0,103167.0,144279.0,113358.0,16172.0,92568.0,122462.0,98435.0,103907.0,173815.0,78503.0,17472.0,74558.0,134565.0,153103.0,24728.0,109561.0,163786.0,60002.0,113358.0,22882.0,150487.0,17612.0,53450.0,91052.0,44903.0,38776.0,78059.0,83969.0,53796.0,124170.0,65210.0,58142.0,51050.0,71194.0,71832.0,,39385.0,63523.0,145593.0,48605.0,112928.0,58128.0,81605.0,95099.0,87179.0,41537.0,15348.0,126519.0,73357.0,72719.0,65543.0,78528.0,78563.0,52084.0,72719.0,62386.0,62386.0,62386.0,53149.0,85183.0,54810.0,115292.0,107957.0,102941.0,98155.0,122227.0,102836.0,143060.0,138744.0,154828.0,33496.0,44475.0
담양 버치펜션,91734.0,54745.0,98415.0,12166.0,37764.0,70472.0,86383.0,43832.0,70046.0,102685.0,122865.0,37455.0,70381.0,121268.0,84798.0,132473.0,154204.0,72869.0,70883.0,87831.0,95445.0,93948.0,110916.0,121239.0,12200.0,170765.0,144570.0,131055.0,67123.0,149683.0,153313.0,44783.0,72869.0,102337.0,68836.0,143862.0,155184.0,57207.0,43553.0,22964.0,120355.0,148855.0,64318.0,124478.0,145044.0,562.0,153313.0,72463.0,130362.0,70780.0,25813.0,84983.0,44361.0,92376.0,86472.0,38801.0,106243.0,104045.0,116243.0,110589.0,103497.0,122227.0,122865.0,,92857.0,114903.0,150997.0,102531.0,74401.0,108102.0,60803.0,146132.0,48686.0,90704.0,68820.0,96546.0,66492.0,94440.0,87740.0,100249.0,100284.0,92039.0,94440.0,54745.0,54745.0,54745.0,47103.0,106904.0,12705.0,119176.0,90280.0,99581.0,93993.0,126111.0,104244.0,142610.0,126460.0,150834.0,63980.0,38542.0
담양 스테이휘경펜션,88640.0,51130.0,94845.0,8984.0,33409.0,66419.0,83732.0,43873.0,65993.0,98632.0,120214.0,33411.0,66328.0,117653.0,81183.0,128420.0,150151.0,68816.0,66372.0,83778.0,91392.0,89895.0,106863.0,117186.0,9018.0,167150.0,140517.0,128404.0,63070.0,146068.0,150662.0,44824.0,68816.0,98284.0,64783.0,141211.0,151131.0,53154.0,43594.0,18453.0,116302.0,145240.0,63678.0,120863.0,140991.0,10064.0,150662.0,71823.0,126309.0,70140.0,22198.0,81368.0,40746.0,91736.0,82857.0,34290.0,103592.0,99992.0,113592.0,107938.0,100846.0,119576.0,120214.0,,94148.0,112252.0,147382.0,101891.0,69890.0,105451.0,56750.0,143481.0,44633.0,88053.0,68861.0,92493.0,62877.0,90825.0,84125.0,96634.0,96691.0,89388.0,90825.0,51130.0,51130.0,51130.0,43488.0,103289.0,9523.0,115561.0,86665.0,95966.0,90378.0,122496.0,100629.0,138995.0,123366.0,147219.0,64021.0,35891.0
담양 대숲여행펜션,86057.0,49068.0,92783.0,7733.0,32868.0,65576.0,77564.0,35266.0,65150.0,98717.0,114046.0,32559.0,65485.0,115591.0,79121.0,128505.0,150236.0,68475.0,73212.0,83863.0,91477.0,89052.0,106020.0,116343.0,5341.0,165088.0,140602.0,122236.0,62227.0,144006.0,144494.0,36217.0,68475.0,98369.0,63940.0,135043.0,150288.0,52311.0,34987.0,26804.0,115961.0,143178.0,55071.0,118801.0,141076.0,9378.0,144494.0,63216.0,126394.0,61533.0,20136.0,79306.0,38740.0,83129.0,80795.0,41563.0,97424.0,100077.0,107424.0,101770.0,94678.0,113408.0,114046.0,,84291.0,106084.0,145320.0,93284.0,71988.0,99283.0,55907.0,137313.0,43790.0,81885.0,60254.0,91650.0,60815.0,88763.0,82063.0,94572.0,94629.0,83220.0,88763.0,49068.0,49068.0,49068.0,41426.0,101227.0,6688.0,113499.0,84603.0,93904.0,88316.0,120434.0,98567.0,136933.0,120783.0,145157.0,55414.0,29723.0
담양 티라시아펜션,81359.0,44370.0,88040.0,3035.0,28170.0,60878.0,76734.0,37888.0,60452.0,94019.0,113216.0,27861.0,60787.0,110893.0,74423.0,123807.0,145538.0,63777.0,68514.0,79165.0,86779.0,84354.0,101322.0,111645.0,494.0,160390.0,135904.0,121406.0,57529.0,139308.0,143664.0,38839.0,63777.0,93671.0,59242.0,134213.0,145590.0,47613.0,37609.0,22106.0,111263.0,138480.0,57693.0,114103.0,136378.0,12241.0,143664.0,65838.0,121696.0,64155.0,15438.0,74608.0,33986.0,85751.0,76097.0,36865.0,96594.0,95379.0,106594.0,100940.0,93848.0,112578.0,113216.0,,87150.0,105254.0,140622.0,95906.0,67290.0,98453.0,51209.0,136483.0,39092.0,81055.0,62876.0,86952.0,56117.0,84065.0,77365.0,89874.0,89909.0,82390.0,84065.0,44370.0,44370.0,44370.0,36728.0,96529.0,1990.0,108801.0,79905.0,89206.0,83618.0,115736.0,93869.0,132235.0,116085.0,140459.0,58036.0,28893.0
담양 두리담음(한옥민박),72538.0,38384.0,82054.0,10608.0,19807.0,50327.0,82850.0,45816.0,49901.0,82530.0,119332.0,19498.0,50236.0,102879.0,65876.0,112318.0,134049.0,52714.0,60151.0,67676.0,75290.0,73803.0,90771.0,101094.0,11596.0,152376.0,124415.0,122286.0,46978.0,131294.0,144544.0,46069.0,52714.0,82182.0,48691.0,135093.0,135039.0,37052.0,44477.0,25332.0,100200.0,130466.0,64957.0,108117.0,124889.0,21121.0,144544.0,77224.0,110207.0,73055.0,9452.0,66594.0,29106.0,94876.0,70111.0,30327.0,102710.0,83890.0,112710.0,107056.0,99964.0,118694.0,119332.0,,93266.0,111370.0,132608.0,104158.0,56739.0,104569.0,40648.0,142599.0,30729.0,87171.0,70791.0,76401.0,50131.0,78079.0,71379.0,83888.0,83923.0,84669.0,78079.0,38384.0,38384.0,38384.0,30742.0,90543.0,11019.0,100787.0,71891.0,81192.0,75604.0,107722.0,85855.0,124221.0,107264.0,132445.0,66443.0,31375.0
담양 자연나드리펜션,87080.0,52192.0,95862.0,10825.0,23669.0,60450.0,86897.0,49863.0,64433.0,97072.0,123379.0,23671.0,64768.0,117421.0,80418.0,126860.0,148591.0,67256.0,56632.0,82218.0,89832.0,84982.0,105303.0,113245.0,12398.0,166918.0,138957.0,131569.0,57242.0,145836.0,153827.0,50053.0,67256.0,96724.0,63223.0,144376.0,149571.0,51594.0,48461.0,9791.0,114742.0,145008.0,69881.0,121925.0,139431.0,18528.0,153827.0,78026.0,124749.0,76343.0,23260.0,81136.0,42328.0,97939.0,83919.0,24550.0,106757.0,98432.0,116757.0,111103.0,104011.0,122741.0,123379.0,,97313.0,115417.0,147150.0,108094.0,60150.0,108616.0,55190.0,146646.0,37666.0,91218.0,74838.0,84626.0,63939.0,91887.0,85187.0,97696.0,97731.0,92553.0,91887.0,52192.0,52192.0,52192.0,44550.0,104351.0,11462.0,115329.0,86433.0,95734.0,90146.0,122264.0,100397.0,138763.0,121806.0,146987.0,70490.0,39056.0
