연도,시도명,시군구명,축제명,개최기간,주최/주관,최초개최년도,예산합계,국비,지방비,기타,축제종류,조직형태,방문객수합계,내국인,외국인,개최장소,개최방식
2023,경상북도,포항시,포항 구룡포 과메기&겨울바다 축제,2023.12.31.~2024.1.1.,,2013년,26,0,21.0,5.0,수산물 축제,,1.0,1.0,0.0,영일대특설행사장,대면
2023,경상북도,포항시,부조장터문화축제,2023. 10.,연일향토청년회,,125,0,100.0,25.0,"전통역사, 주민화합",민간단체,176.0,176.0,0.0,신부조장터공원,대면
2023,경상북도,포항시,장기산딸기문화축제,2023. 5.,장기산딸기문화축제추진위원회,,24,0,19.0,5.0,특산물 축제,민간단체,0.0,0.0,0.0,장기초등학교,대면
2023,경상북도,포항시,"흥해 황금들녁 
허수아비 문화축제",10월중,"포항흥해황금들녘 
허수아비문화축제위원회",2010년,14,0,14.0,0.0,"문화예술, 주민화합",민간단체,0.1,0.1,0.0,"흥해
곡강천",대면
2023,경상북도,포항시,제2회 흥해9경문화축제,9월중,흥해향토청년회,2022년,60,0,40.0,20.0,문화예술,민간단체,203.0,203.0,0.0,칠포해수욕장,혼합형
2023,경상북도,경주시,경주벚꽃축제,3~4월중,경주문화재단,2017년,342,0,342.0,0.0,관광,재단법인,0.0,0.0,0.0,대릉원돌담길 일원,혼합형
2023,경상북도,김천시,김천자두축제,6월중(5일),김천자두협회,2010년,280,0,280.0,0.0,농특산물,사단법인,1.0,1.0,0.0,홈페이지,혼합형
2023,경상북도,김천시,김천포도축제,10월중(3일),김천포도회,2010년,280,0,280.0,0.0,농특산물,농업인단체,5.0,5.0,0.0,종합스포츠타운,혼합형
2023,경상북도,김천시,제 12회 농촌체험페스티벌,10월중(미정),농촌지도과 기획귀농팀,2012년,80,0,80.0,0.0,문화예술,,10.0,10.0,0.0,김천시농업기술센터 내,대면
2023,경상북도,김천시,김천시민주간(김천시민의 날 행사),10.02.~10.15.,총무새마을과 시정팀,,100,0,100.0,0.0,기타(시민화합),,1.0,1.0,0.0,미정,대면
2023,경상북도,안동시,안동 암산 얼음축제,1.28.~2.5.,한국정신문화재단,2009년,150,0,150.0,0.0,생태자연,재단법인,2.0,2.0,0.0,남후면 광음리 암산유원지 일원,대면
2023,경상북도,안동시,안동 민속축제,5.4.~5.8.,안동문화원,1968년,700,0,700.0,0.0,전통역사,사단법인,72.0,57.0,15.0,"웅부공원,문화공원,원도심 일원",대면
2023,경상북도,안동시,안동 벚꽃축제,4월 초,한국정신문화재단,2012년,90,0,90.0,0.0,생태자연,재단법인,28.0,28.0,0.0,낙동강변 벚꽃길,대면
2023,경상북도,안동시,안동 썸머페스티벌,7월~8월 중,한국정신문화재단,2022년,150,75,75.0,0.0,주민화합,재단법인,15.0,0.0,15.0,낙동강 둔치 등 안동시 일원(예정),대면
2023,경상북도,안동시,2023 문화재 야행(월영야행),7.28.~8..6.,한국정신문화재단,2017년,290,80,210.0,0.0,전통역사,재단법인,301.0,300.0,1.0,월영교 일원,대면
2023,경상북도,안동시,안동국제탈춤페스티벌,9월~10월 중,한국정신문화재단,1997년,1000,0,1000.0,0.0,문화예술,재단법인,94.0,80.0,14.0,탈춤공원 등 안동시 일원(예정),대면
2023,경상북도,안동시,안동눈빛축제,12월 중,한국정신문화재단,2022년,0,0,0.0,0.0,주민화합,재단법인,3.0,3.0,0.0,탈춤공원 등 안동시 일원(예정),대면
2023,경상북도,구미시,"2023 청춘, 금오천 2.4km",4월중,,2016년,133,0,133.0,0.0,문화예술,,15.0,15.0,0.0,금오천일원,대면
2023,경상북도,구미시,구미라면축제,10월중,,2022년,400,0,400.0,0.0,"문화예술
기타(주민화합)",,90.1,90.0,0.1,미정,대면
2023,경상북도,구미시,2023 제2회 구미푸드 페스티벌,10.27.~10.28.,,2022년,90,0,90.0,0.0,기타(주민화합),,30.0,30.0,0.0,시청 정문앞 복개천,대면
2023,경상북도,영주시,한국선비문화축제,05.05~05.07.,영주문화관광재단,2001년,592,0,540.0,52.0,문화예술,재단법인,0.0,0.0,0.0,구도심 및 순흥면 일원,대면
2023,경상북도,영주시,소백산철쭉제,05.27~05.28.,영주문화관광재단,1990년,180,0,180.0,0.0,생태자연,재단법인,0.0,0.0,0.0,소백산,대면
2023,경상북도,영주시,무섬외나무다리축제,10.07.~10.08.,영주문화관광재단,2015년,81,0,81.0,0.0,전통역사,재단법인,0.0,0.0,0.0,문수면 무섬마을,대면
2023,경상북도,영주시,영주풍기인삼축제,10월 중,영주풍기인삼축제조직위원회,1998년,63,0,63.0,0.0,특산물,재단법인,32.0,32.0,0.0,풍기읍,대면
2023,경상북도,영주시,영주사과축제,10월 중,영주문화관광재단,2015년,225,0,225.0,0.0,특산물,재단법인,9.0,9.0,0.0,부석사일원,대면
2023,경상북도,영주시,여름축제(가제),7~8월 중,영주문화관광재단,2023년,290,0,290.0,0.0,주민화합,재단법인,3.0,3.0,0.0,영주시 시내,대면
2023,경상북도,영천시,제20회 영천보현사별빛축제,10월 중[3일간],영천보현산별빛축제위원회,2004년,300,0,300.0,0.0,천문과학,비영리법인,49.0,48.0,1.0,보현산천문과학관 일원,대면+온라인
2023,경상북도,영천시,제22회 영천과일축제,9월중 예정,영천과일축제추진위원회,1998년,270,0,270.0,0.0,특산물,비영리법인,1.0,0.0,1.0,미정,대면
2023,경상북도,영천시,제21회 영천한약축제,9월~10월 중(미정),영천한방산업발전협의회,2003년,550,0,550.0,0.0,특산물,비영리법인,222.0,221.0,1.0,영천한의마을,대면
2023,경상북도,영천시,제11회 영천와인페스타,9월~10월 중(미정),(사)영천와인사업단,2013년,150,0,150.0,0.0,특산물,사단법인,25.0,25.0,0.0,영천강변공원(미정),대면
2023,경상북도,영천시,제49회 영천문화예술제,10월 중[3일간],"영천문화예술제추진위원회(영천문화원, 한국예총영천지회)",1974년,200,0,200.0,0.0,문화예술,사단법인,30.0,30.0,0.0,영천강변공원,대면
2023,경상북도,상주시,2023 상주 소울푸드 페스티벌,10월 중,상주시축제추진위원회,2022년,1000,0,1000.0,0.0,문화관광,위원회,6.0,6.0,0.0,상주 경상감영공원,대면
2023,경상북도,상주시,2023 상주곶감축제,12월 중,상주시 곶감축제추진위원회,2006년,500,0,500.0,0.0,특산물,위원회,10.0,10.0,0.0,상주시민운동장,대면
2023,경상북도,상주시,상주 전국한우축제,10월 중,상주한우축제추진위원회,2008년,150,0,90.0,60.0,특산물,위원회,11.0,11.0,0.0,미정,대면
2023,경상북도,상주시,제4회 상주 청보리 축제,5.4.~5.5.,"청보리축제추진
위원회",2016년,20,0,20.0,0.0,"문화예술, 생태자연",,1.1,1.0,0.1,청리면 청상리 일원,대면
2023,경상북도,문경시,문경찻사발축제,4.29~5.8.,문경관광진흥공단,1999년,1500,0,1500.0,0.0,문화예술,지방공기업,0.0,0.0,0.0,문경새재도립공원 일원,대면
2023,경상북도,문경시,문경사과축제,10월 중,문경관광진흥공단,2006년,360,0,360.0,0.0,특산물,지방공기업,0.0,0.0,0.0,문경새재도립공원 일원,대면
2023,경상북도,문경시,문경오미자축제,9월 중,문경관광진흥공단,2005년,290,0,290.0,0.0,특산물,지방공기업,1.0,1.0,0.0,동로면 일원,대면
2023,경상북도,문경시,문경약돌한우축제,10월 중,문경관광진흥공단,2001년,290,0,290.0,0.0,특산물,지방공기업,6.0,6.0,0.0,문경새재도립공원 일원,대면
2023,경상북도,경산시,경산자인단오제,6.22.~6.24.,(사)국가무형문화재 경산자인단오제보존회,1970년,550,0,550.0,0.0,"문화예술,전통역사",사단법인,71.0,70.0,1.0,경산자인의 계정숲,대면
2023,경상북도,경산시,경산갓바위소원성취축제,9~10월중(2일간),갓바위축제추진위원회,1998년,280,0,280.0,0.0,"문화예술,전통역사",민간단체,0.2,0.0,0.2,갓바위 공영주차장,대면
2023,경상북도,경산시,제12회 경산대추축제(가칭),10.14.~10.15.(미정),미정(공모사업),2006년,200,0,170.0,30.0,특산물,,1.0,1.0,0.0,경산생활체육공원 어귀마당(미정),대면
2023,경상북도,경산시,제2회 한여름밤 문화행사,8.12.~10.4.,경산시(삼성현문화박물관),2022년,160,0,160.0,0.0,문화예술,지자체,0.2,0.2,0.0,"삼성현
역사
문화
공원",대면
2023,경상북도,군위군,군위장군단오제,6.3,군위문화원,2017년,57,0,57.0,0.0,문화예술,법인,1.0,1.0,0.0,효령면 일원,미정
2023,경상북도,군위군,러브하트 페스티벌,4~5월,군위군,2023년,40,0,40.0,0.0,주민화합,지자체,0.2,0.2,0.0,효령면 일원,미정
2023,경상북도,의성군,제6회 의성슈퍼푸드마늘축제,10월 중 3일 (변경 가능),의성슈퍼푸드마늘축제집행위원회,2018년,840,0,840.0,0.0,특산물,위원회,0.2,0.2,0.0,의성읍,대면
2023,경상북도,의성군,제1회 남대천 벚꽃축제,4월 중 3일,관광문화과,2023년,100,0,100.0,0.0,생태자연,,1.0,1.0,0.0,의성읍 남대천 일원,대면
2023,경상북도,의성군,산수유마을꽃맞이행사,3월 중 9일,관광문화과,2008년,70,0,70.0,0.0,생태자연,,25.0,25.0,0.0,사곡면 산수유마을 일원,대면
2023,경상북도,청송군,제17회 청송사과축제,11.01.~11.05.,청송군축제추진위원회,2004년,760,30,730.0,0.0,특산물,위원회,0.4,0.4,0.0,청송군 청송읍 용전천 현비암 일원,대면+온라인
2023,경상북도,영양군,제18회 영양산나물축제,05.11.~05.14.,영양축제관광재단,2005년,650,0,650.0,0.0,특산물,재단법인,1.0,1.0,0.0,영양군청 및 영양전통시장,대면
2023,경상북도,영양군,영양고추 H.O.T Festival,09.10.~09.12.,영양축제관광재단,2007년,450,0,450.0,0.0,특산물,재단법인,9.0,9.0,0.0,서울시청 앞 광장,대면
2023,경상북도,영양군,캠핑과 함께하는 별빛 반딧불이 체럼,08.25.~08.26.,영양축제관광재단,2019년,100,0,100.0,0.0,생태자연,재단법인,0.0,0.0,0.0,영양군 수비면 반딧불이로 129 일원,대면
2023,경상북도,영양군,수비면 능이축제,10.07.~10.08.,수비면주민자치위원회,2022년,30,0,30.0,0.0,특산물,,19.0,19.0,0.0,영양군 수비면 체육공원 등 면소재지 일원,대면
2023,경상북도,영덕군,제26회 영덕대게축제,02.24.~02.26.,영덕문화관광재단,1998년,600,0,600.0,0.0,특산물,재단법인,57.0,57.0,0.0,해파랑공원,대면
2023,경상북도,영덕군,2023 축산 스트릿 씨푸드파티,02.24.~02.26.,영덕문화관광재단,2023년,150,75,75.0,0.0,특산물,재단법인,2.0,2.0,0.0,축산면 경정항(경정1리),대면
2023,경상북도,영덕군,영덕황금은어축제,07.29.~08.01.(예정),영덕황금은어축제추진위원장,1999년,290,0,290.0,0.0,특산물,임의단체,53.0,53.0,0.0,영덕 오십천 둔치 일원,대면
2023,경상북도,영덕군,경북대종타종식 및 해맞이행사,12.31.~01.01.,영덕문화관광재단,1998년,300,0,300.0,0.0,문화예술,재단법인,40.0,40.0,0.0,강구 삼사해상공원,대면
2023,경상북도,청도군,청도소싸움축제,4.14.~4.16.,청도소싸움축제추진위원회,1999년,600,0,600.0,0.0,전통역사,민간단체,1.0,1.0,0.0,청도소싸움경기장,대면
2023,경상북도,청도군,청도반시축제,10월,청도반시축제추진윈원회,2006년,405,0,405.0,0.0,특산물,민간단체,0.0,0.0,0.0,청도야외공연장 일원,대면
2023,경상북도,청도군,청도세계코미디아트페스티벌,10월,,2015년,650,0,650.0,0.0,문화예술,,80.0,80.0,0.0,청도야외공연장 일원,대면
2023,경상북도,고령군,2023 고령 대가야축제,03.31~04.01,사)고령군관광협의회,2005년,1120,0,0.0,1120.0,전통역사,사단법인,28.0,17.0,11.0,대가야역사테마관광지 일원,혼합형
2023,경상북도,성주군,2023성주생명문화&참외축제,23.5.18.~21,성주군축제추진위원회,2004년,1100,0,1100.0,0.0,문화예술,위원회,0.0,0.0,0.0,성밖숲 일원,대면
2023,경상북도,성주군,2023성주가야산황금들녘메뚜기축제,23.10월중,"성주가야산황금들녘메뚜기축제
추진위원회",2014년,100,0,100.0,0.0,생태자원,위원회,79.0,79.0,0.0,수륜면 수성리 일원,대면
2023,경상북도,칠곡군,제10회 낙동강세계평화 문화 대축전,10월 중 3일간,칠곡문화관광재단,2013년,1800,0,1800.0,0.0,문화예술,재단법인,428.0,418.0,10.0,칠곡보생태공원 및 왜관읍1번도로,대면
2023,경상북도,예천군,2023 예천세계활축제,10.7.~10.9.(예정),(재)예천문화관광재단,2014년,800,0,800.0,0.0,문화예술,재단법인,2.0,2.0,0.0,한천체육공원 및 예천읍시가지 일원,대면
2023,경상북도,예천군,2023 삼강주막 나루터축제,9월중(추석예정),(재)예천문화관광재단,2018년,170,0,170.0,0.0,생태자연,재단법인,91.0,91.0,0.0,삼각주막 및 삼강문화단지 일원,대면
2023,경상북도,예천군,용궁순대축제,9월중,예천용궁순대축제 추진위원회,2012년,100,0,100.0,0.0,특산물,위원회,0.0,0.0,0.0,용궁면 전통시장 일원,대면
2023,경상북도,예천군,예천장터 농산물대축제,11월중,예천농산물축제추진위원회,1998년,500,0,500.0,0.0,특산물,위원회,127.0,127.0,0.0,한천체육공원 일원,대면
2023,경상북도,봉화군,제25회 봉화은어축제,7월~8월중,봉화축제관광재단,1999년,2030,30,2000.0,0.0,특산물,재단법인,25.0,25.0,0.0,봉화읍 내성천,대면
2023,경상북도,봉화군,제27회 봉화송이축제,9월~10월중,봉화축제관광재단,1997년,580,0,580.0,0.0,특산물,재단법인,5.0,5.0,0.0,봉화읍 내성천,대면
2023,경상북도,봉화군,분천 한여름·겨울 산타마을,12월~2월중,봉화축제관광재단,2011년,100,0,100.0,0.0,기타(관광자원),재단법인,184.0,184.0,0.0,소천면 분천리,대면
2023,경상북도,울진군,울진대게와 붉은대게 축제,2.23~2.26,울진군 축제발전위원회,2000년,350,0,350.0,0.0,특산물,축제조직위원회,0.0,0.0,0.0,후포항,대면
2023,경상북도,울진군,죽변항 수산물 축제,12월중,울진군 축제발전위원회,2019년,350,0,350.0,0.0,특산물,축제조직위원회,0.0,0.0,0.0,죽변항,대면
2023,경상북도,울릉군,제21회 울릉도 오징어 축제,8월 중,울릉군축제위원회,2001년,200,0,200.0,0.0,특산물,위원회,0.0,0.0,0.0,울릉군 일원,대면
2023,경상북도,울릉군,2023년 울릉도 눈축제,02.03.~02.05.,,2023년,80,0,80.0,0.0,생태자연,,0.0,0.0,0.0,나리분지,대면
2023,경상남도,창원시,기업사랑 시민축제,5월 중,창원기업사랑협의회,2004,140,0,140.0,0.0,기타(주민화합 등),협의회,9.0,9.0,0.0,"창원시
일원",혼합형
2023,경상남도,창원시,마산어시장 축제,9~10월 중,마산어시장상인회,2000,64,0,64.0,0.0,특산물,협의회,51.0,51.0,0.0,"마산
어시장
일원",대면
2023,경상남도,창원시,이주민 문화다양성 축제(MAMF),10.20~10.22,MAMF추진위원회,2010,1000,500,450.0,50.0,기타(주민화합 등),-,30.0,30.0,0.0,"용지공원, 성산아트홀",대면
2023,경상남도,창원시,전통시장 맥주축제,10월 중,-,2019,50,0,50.0,0.0,기타(주민화합 등),-,0.0,0.0,0.0,전통시장 인근 광장,대면
2023,경상남도,창원시,진해중앙시장 축제,10월 중,진해중앙시장상인회,2017,30,0,27.0,3.0,기타(주민화합 등),-,101.0,101.0,0.0,진해중앙시장일원,대면
2023,경상남도,창원시,눈 내리는 창동 거리 축제,10~12월 중,창동통합상가상인회,2020,20,0,20.0,0.0,기타(주민화합 등),-,81.0,81.0,0.0,창동거리 일원,대면
2023,경상남도,창원시,충무지구 근대군항 문화페스타,10월 중,"창원시도시재생지원센터
(충무지구현장지원센터)",2019,200,120,80.0,0.0,전통역사,법인,2.0,2.0,0.0,충무지구 중원로 일원,대면
2023,경상남도,창원시,천주산 진달래축제,3~4월 중,천주산 진달래축제위원회,2010,21,0,21.0,0.0,생태자연,-,80.0,80.0,0.0,천주산,대면
2023,경상남도,창원시,진동불꽃낙화축제,4.14~4.16,진동면청년회,2011,27,0,27.0,0.0,기타(주민화합 등),-,2.0,2.0,0.0,진동 광암항 일원,대면
2023,경상남도,창원시,"진해군항제
(군악의장페스티벌, 승전행차 포함)",3.25~4.3,(사)이충무공선양군항제위원회,1963,1472,0,1472.0,0.0,생태자연,위원회,0.0,0.0,0.0,진해구 일원,대면
2023,경상남도,창원시,마산국화축제,10~11월 중,마산국화축제위원회,2000,1145,0,1145.0,0.0,생태자연,위원회,0.3,0.3,0.0,마산해양신도시,대면
2023,경상남도,창원시,마금산온천축제,10월 중,창원북면마금산온천축제추진위원회,2007,50,0,40.0,10.0,특산물,-,3.0,3.0,0.0,마금산온천관광지,대면
2023,경상남도,창원시,창원진동미더덕축제,4월 중,창원진동미더덕축제위원회(창원서부수협),2005,131,0,91.0,40.0,특산물,수산업협동조합,2.0,2.0,0.0,진동면 광암항 일원,대면
2023,경상남도,창원시,진해만싱싱수산물축제,9~10월 중,진해수산업협동조합,2019,114,0,58.0,56.0,특산물,수산업협동조합,10.0,10.0,0.0,진해수협 일원,대면
2023,경상남도,창원시,창원홍하비축제,11월 중,마산수산업협동조합,2022,100,0,50.0,50.0,특산물,수산업협동조합,200.0,200.0,0.0,3.15해양누리공원,대면
2023,경상남도,창원시,창원단감축제,10월 중,창원단감축제위원회,1994,140,0,100.0,40.0,특산물,-,31.0,31.0,0.0,창원단감테마공원,대면
2023,경상남도,창원시,동읍 무점마을 코스모스축제,9~10월 중,동읍행정복지센터,2016,20,0,20.0,0.0,생태자연,-,2.0,2.0,0.0,무점마을 코스모스길 일원,대면
2023,경상남도,창원시,소계동 산 벚꽃 축제,3~4월 중,소계동청년회,2013,30,0,10.0,20.0,생태자연,비영리민간단체,6.0,6.0,0.0,소계운동장 일원,대면
2023,경상남도,창원시,제9회 산호공원 꽃무릇축제,9월 중,산호동주민자치회,2013,15,0,15.0,0.0,생태자연,자생단체,10.0,10.0,0.0,산호공원 일원,대면
2023,경상남도,진주시,제22회 진주논개제,5월 중,진주문화관광재단,2002,620,0,620.0,0.0,전통역사,출연기관,200.0,200.0,0.0,"진주성
일원",대면
2023,경상남도,진주시,2023 진주남강유등축제,10월 중,진주문화예술재단,2000,3980,0,2800.0,1180.0,전통역사,재단법인,50.1,50.0,0.1,"진주성,
남강 일원",대면
2023,경상남도,진주시,제72회 개천예술제,10월 중,한국예총진주지회,1949,2260,0,1586.0,674.0,전통역사,사단법인,17068.0,17068.0,0.0,"진주성,
남강 일원",대면
2023,경상남도,진주시,2023 코리아드라마페스티벌,10월 중,"코리아
드라마
페스티벌
조직위원회",2006,1100,600,400.0,100.0,문화예술,사단법인,15.0,15.0,0.0,"장대동
남강둔치
일원",대면
2023,경상남도,진주시,진주 M2(뮤직&미디어)페스티벌,8월 초,㈜KNN,2019,500,0,500.0,0.0,문화예술,주식회사,10.0,10.0,0.0,"망경동
남강둔치
일원",대면
2023,경상남도,통영시,제62회 통영한산대첩축제,8월 중,통영한산대첩문화재단,1962,1130,30,1100.0,0.0,문화예술,재단법인,30.0,30.0,0.0,통영시 일원,대면
2023,경상남도,통영시,제7회 광도빛길 수국축제,6월 중,(사) 빛과 길,2017,40,0,16.0,24.0,생태자연,사단법인,0.4,0.4,0.0,광도천 수국길,대면
2023,경상남도,통영시,제18회 봉숫골 꽃나들이 축제,4월 중,봉숫골벚꽃축제위원회,2003,50,0,34.0,16.0,문화예술,축제조직위,2.0,1.0,1.0,봉평동(봉숫골 아름다운 거리 및 용화사 광장 일원),대면
2023,경상남도,사천시,"전통사찰과 함께하는 차 
문화체험 행사",05.04.~06.03.,밝은땅다솔축제 추진위원회,2023,50,0,50.0,0.0,"문화예술
전통역사
기타(주민화합 등)",위원회,1.0,1.0,0.0,다솔사,대면
2023,경상남도,사천시,제15회 밝은땅 다솔축제,5월 중,밝은땅다솔축제 추진위원회,2010,22,0,12.0,10.0,문화예술,위원회,2.0,2.0,0.0,"곤명생태학습
체험장",대면
2023,경상남도,사천시,제25회 사천와룡문화제,04.28.~04.30.,사천문화재단,1995,330,0,330.0,0.0,문화예술,재단법인,37.0,37.0,0.0,사천시청 광장일원,대면
2023,경상남도,사천시,제1회 사천읍성 꽃무릇축제 (가칭),9~10월 중,"사천읍성꽃무릇축제추진위원회
(가칭)",2023,50,0,50.0,0.0,문화예술,위원회,12.0,12.0,0.0,사천읍성,대면
2023,경상남도,사천시,제6회 곤양비봉내축제,10월 중,"곤양비봉내
축제위원회",2015,30,0,30.0,0.0,"전통역사
기타(주민화합)",위원회,0.0,0.0,0.0,곤양생활체육시설 일원,대면
2023,경상남도,사천시,제15회 사천시농업한마당축제,10.27.~10.29.,사천시농업한마당축제추진위원회,2007,350,0,350.0,0.0,특산물,위원회,2.1,2.0,0.1,사천시청 노을광장,대면
2023,경상남도,사천시,제8회 사천시 비토별주부전축제,4월 중,"별주부전
축제추진
위원회",2014,100,0,40.0,60.0,"문화예술
기타(주민화합 등)",위원회,0.3,0.0,0.3,"비토해양
낚시공원앞 주차장",대면
2023,경상남도,사천시,제4회 선진리성벚꽃축제,03.25~04.02.,"선진리성
벚꽃축제
위원회",2017,35,0,30.0,5.0,문화예술,위원회,1.0,1.0,0.0,선진리성 일원,대면
2023,경상남도,사천시,"2023 사천우주항공축제
(가칭)
<문화체육과 주관 
대한민국 NASA 사천 
페스티벌 연계 추진>",10월 중,"사천에어쇼
추진위원회",2004,1700,0,1700.0,0.0,기타(주민화합 등),위원회,20.0,10.0,10.0,미정,대면
2023,경상남도,사천시,제13회 사천시 주민복지 박람회,6.9.~6.10.,사천시자원봉사단체협의회,2009,80,0,80.0,0.0,기타(주민화합 등),사단법인,1.0,1.0,0.0,삼천포체육관,대면
2023,경상남도,사천시,2023 사천시 삼천포항 수산물축제,4.21.~4.23.,사천시삼천포항수산물축제추진위원회,2005,200,0,190.0,10.0,특산물,비영리법인,0.0,0.0,0.0,삼천포대교공원,대면
2023,경상남도,사천시,제20회 사천시 삼천포항 자연산 전어축제,7.27.~7.30.,사천시삼천포항자연산전어축제추진위원회,2002,161,0,141.0,20.0,특산물,비영리법인,4.0,4.0,0.0,팔포음식특화지구,대면
2023,경상남도,김해시,허왕후신행길 축제,10월 중,-,2014,225,0,225.0,0.0,문화예술,-,30.0,30.0,0.0,수로왕릉,대면
2023,경상남도,김해시,제28회 김해분청도자기축제,10월 중,-,2007,357,0,357.0,0.0,문화예술,-,2.0,2.0,0.0,김해분청도자박물관일원,대면
2023,경상남도,김해시,(가칭)제1회 봄의 하얀 눈꽃 축제,3월 중,(가칭) 북부동 축제 추진위원회,2023,33,0,30.0,3.0,기타(주민화합 등),비영리단체,0.0,0.0,0.0,북부동,대면
2023,경상남도,김해시,불암장어문화축제,6. 24.~6. 25.,-,2018,0,0,0.0,0.0,특산물,-,1.0,1.0,0.0,불암동,대면
2023,경상남도,김해시,세계크리스마스문화축제,12. 1.~12. 31.,-,2013,50,0,45.0,5.0,기타(주민화합 등),-,1.1,1.0,0.1,분성광장 등,대면
2023,경상남도,김해시,2023년 가야문화축제,5. 5. ~ 5. 7.,(사)가야문화축제제전위원회,1962,1115,0,1015.0,100.0,문화예술,사단법인,8.0,1.0,7.0,"수릉원, 가야의 거리 일원 등",대면
2023,경상남도,김해시,제8회 김해꽃축제,5월 중,김해꽃축제추진위원회,1993,600,0,300.0,300.0,특산물,사단법인,0.0,0.0,0.0,대동생태체육공원,혼합형
2023,경상남도,김해시,제39회 김해진영단감축제,10. 27. - 10. 29.,김해단감축제위원회,1985,200,0,180.0,20.0,특산물,사단법인,2.0,0.0,2.0,진영공설운동장 일원,대면
2023,경상남도,김해시,제3회 김해국제의생명과학축제,6. 16. ~ 6. 17.,-,2021,150,0,150.0,0.0,기타(주민화합 등),-,0.0,0.0,0.0,"김해중소기업
비즈니스센터",혼합형
2023,경상남도,김해시,김해시평생학습과학축제,10. 21. ~ 10. 22.,김해시평생학습축제위원회,2008년,144,0,144.0,0.0,기타(주민화합 등),위원회,0.0,0.0,0.0,수릉원,대면
2023,경상남도,"
김해시","
제5회 김해독서대전",10월 중,김해시 인재육성지원과,2019,159,20,139.0,0.0,"
문화예술",기초자치단체,0.0,0.0,0.0,"수릉원 및 
시립도서관 등 
관내 일원",대면
2023,경상남도,김해시,제26회 김해전국민속소싸움대회,미정,-,1993,0,0,0.0,0.0,전통역사,-,0.0,0.0,0.0,미정,미정
2023,경상남도,김해시,김해 한우축제,5월 중,-,2022,80,0,80.0,0.0,특산물,-,0.0,0.0,0.0,대동면,대면
2023,경상남도,밀양시,제65회 밀양아리랑대축제,5.18.~5.21.,밀양문화관광재단,1957,2310,30,2280.0,0.0,전통역사,재단법인,4.0,0.0,4.0,영남루 및 밀양강변일원,대면
2023,경상남도,밀양시,2023 가을 밀양강 오딧세이,10월 중,밀양문화관광재단,2015,800,0,800.0,0.0,문화예술,재단법인,0.0,0.0,0.0,영남루 및 밀양강변일원,대면
2023,경상남도,밀양시,밀양공연예술축제,7.29.~8.5.,밀양문화관광재단,2021,800,0,800.0,0.0,문화예술,재단법인,0.0,0.0,0.0,밀양아리나 일원,대면
2023,경상남도,밀양시,제14회 밀양대추축제,10월 중,밀양대추축제추진위원회,2008,20,0,20.0,0.0,특산물,민간,0.0,0.0,0.0,밀양시 단장면,대면
2023,경상남도,밀양시,밀양무안맛나향고추 소비지행사,12.8.~12.10.,밀양무안맛나향고추작목회,2004,42,0,21.0,21.0,특산물,농업법인,0.0,0.0,0.0,대도시 대형마트(예정),대면
2023,경상남도,밀양시,제25회 밀양얼음골사과축제,11.04.~11.05.,얼음골사과발전협의회영농조합법인,1998,62,0,31.0,31.0,특산물,농업법인,1.0,0.0,1.0,밀양얼음골공영주차장,대면
2023,경상남도,밀양시,"초동연가길 축제(꽃양귀비, 코스모스)","양귀비 5.19.~5.21.
코스모스 10.7.~10.9.",-,2021,40,0,40.0,0.0,생태자연,-,0.0,0.0,0.0,밀양시 초동면 연가길,대면
2023,경상남도,거제시,거제맹종대나무축제,3~4월 중,거제시 농업지원과,2012,40,0,20.0,20.0,특산물,지자체,0.0,0.0,0.0,하청면 와항마을 맹종죽테마파크,대면
2023,경상남도,거제시,제61회 거제옥포대첩축제,6.16.~6.18.,거제시 문화예술과,1962,470,0,470.0,0.0,"문화예술
전통역사",지자체,0.0,0.0,0.0,옥포대첩기념공원 일원,대면
2023,경상남도,거제시,제4회 남부면 수국축제,7월 중,남부면 발전협의회,2018,30,0,30.0,0.0,생태자연,남부면 단체,0.1,0.0,0.1,남부면 저구항,대면
2023,경상남도,거제시,2023 거제 바다로세계로,7.28~7.30,거제시 관광과,1999,720,0,590.0,130.0,기타(주민화합 등),지자체,1.0,0.0,1.0,"구조라
해수욕장 외 2곳",대면
2023,경상남도,거제시,제12회 거제둔덕포도축제,9.15.~9.17.,거제시농업관광과,2013,90,0,90.0,0.0,특산물,지자체,0.0,0.0,0.0,둔덕면일원,혼합형
2023,경상남도,거제시,제11회 청사초롱 가을추억 만들기 축제,10.22.,"청사초롱 가을추억만들기 축제추진위원회
축제 추진위원회",2022,10,5,5.0,0.0,생태자연,마을회 및 마을기업,0.0,0.0,0.0,삼거동 일원,대면
2023,경상남도,거제시,제17회 거제섬꽃축제,10.28.~11.5.,거제시 농업관광과,2006년,504,0,504.0,0.0,문화예술,지자체,0.0,0.0,0.0,거제시농업개발원,대면
2023,경상남도,거제시,제16회 거제대구수산물축제,12월 중,거제대구수산물 축제위원회,2005,85,0,35.0,50.0,특산물,단체,0.0,0.0,0.0,외포항,대면
2023,경상남도,양산시,제15회 원동고로쇠축제,02.15.~3.15.,배내골주민자치위원회,2006,5,0,5.0,0.0,특산물,-,0.0,0.0,0.0,배내골홍보관 일원,대면
2023,경상남도,양산시,제6회 원동미나리축제,02.21.~.4.30.,원동면주민자치회,2015,20,0,20.0,0.0,특산물,-,0.0,0.0,0.0,원동면,대면
